proxyId;institution;collection;category;validScientificNameId;validScientificName;validScientificNameAuthorship;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;identifiedBy;validated;catalogNumber;latitude;longitude;east;north;geometry;scientificNameRank;behavior;unspontaneus;unsureIdentification;hasImage;absent;notRecovered;dateLastModified;dateLastIdentified;occurrenceId;datasetName;datasetId;notes;habitat;sex;collectingMethod;recordNumber;fieldNumber;measurementMethod;georeferenceRemarks;preparations;otherCatalogNumbers;relatedResourceId;relationshipOfResource;typeStatus;eventTime;maximumElevationInMeters;minimumElevationInMeters;verbatimDepth;dynamicProperties;nodeId;institutionCode;collectionCode;popularNames;associatedReferences;hasErrors;blocked;qualityIssue
urn:uuid:bce43659-a399-4521-a3f2-402606d2fd92;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4140;Bombycilla garrulus;(Linnaeus, 1758);sidensvans;Fugler;Thorbjørn Aakre|Thale Bones Aakre;23.01.2021 00:00:00;Rønvikjordet, Bodø, No;100;Bodø;Nordland;40;HumanObservasjon;Validator: Steve Baines;True;25943809;67,282699;14,445592;476108;7463002;POINT (476108 7463002);species;feeding;False;False;False;False;False;09.11.2022 09:41:07;;urn:uuid:bce43659-a399-4521-a3f2-402606d2fd92;;00000000-0000-0000-0000-000000000000;Activity: Forage. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2021-01-23/2021-01-23"",""Day"":""23"",""Month"":""1"",""Year"":""2021"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""40""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""sidensvans""},{""Lang"":""nn-NO"",""Name"":""sidensvans""},{""Lang"":""se-NO"",""Name"":""bealljerásttis""}]";https://www.artsobservasjoner.no/Sighting/25943809;False;False;False
urn:uuid:afd4fdfb-30a5-4df9-8486-79dd57f09a5d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4442;Hippolais icterina;(Vieillot, 1817);gulsanger;Fugler;Thor Edgar  Kristiansen;31.05.2022 00:00:00;Ringmerkestasjon, Rønvikjordene, Bodø, No;100;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;29432850;67,281329;14,44614;476130;7462849;POINT (476130 7462849);species;possiblereproductive;False;False;False;False;False;07.06.2023 11:09:33;;urn:uuid:afd4fdfb-30a5-4df9-8486-79dd57f09a5d;;00000000-0000-0000-0000-000000000000;Activity: Display/Song. Validationstatus: Approved Documented;;;;;;;OR;;;;;;8.5;;;;"{""Activity"":""Display/Song"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2022-05-31/2022-05-31"",""EventTime"":""08:30:00/08:30:00"",""Day"":""31"",""Month"":""5"",""Year"":""2022"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gulsanger""},{""Lang"":""nn-NO"",""Name"":""gulsongar""},{""Lang"":""se-NO"",""Name"":""fiskesjievžžan""}]";https://www.artsobservasjoner.no/Sighting/29432850;False;False;False
urn:uuid:1f2c4e93-581f-476d-84a7-2116f3d0716b;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3461;Anas platyrhynchos;Linnaeus, 1758;stokkand;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Vågøynes, Rønvikjordene, Bodø, No;348;Bodø;Nordland;2;HumanObservasjon;Validator: Steve Baines;True;31613780;67,284434;14,4518;476377;7463193;POLYGON ((476400 7463461, 476612 7463224, 476482 7463051, 476386 7462952, 476151 7463106, 476121 7463122, 476287 7463329, 476400 7463461));species;;False;False;False;False;False;25.02.2024 11:06:37;;urn:uuid:1f2c4e93-581f-476d-84a7-2116f3d0716b;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stokkand""},{""Lang"":""nn-NO"",""Name"":""stokkand""},{""Lang"":""se-NO"",""Name"":""duoršu""}]";https://www.artsobservasjoner.no/Sighting/31613780;False;False;False
urn:uuid:927289ae-f388-4d8f-81bb-4486ad8b570b;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3461;Anas platyrhynchos;Linnaeus, 1758;stokkand;Fugler;Anne-Marie Austad;15.04.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;21;HumanObservasjon;Validator: Steve Baines;True;31613816;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;25.02.2024 11:06:37;;urn:uuid:927289ae-f388-4d8f-81bb-4486ad8b570b;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-04-15/2023-04-15"",""Day"":""15"",""Month"":""4"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""21""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stokkand""},{""Lang"":""nn-NO"",""Name"":""stokkand""},{""Lang"":""se-NO"",""Name"":""duoršu""}]";https://www.artsobservasjoner.no/Sighting/31613816;False;False;False
urn:uuid:0e972311-6c87-4cd8-9786-157b7990d521;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4164;Corvus cornix;Linnaeus, 1758;kråke;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Rønvikjordene Vest, Rønvikjordene, Bodø, No;874;Bodø;Nordland;4;HumanObservasjon;Validator: Steve Baines;True;31839354;67,28357;14,440194;475876;7463101;POLYGON ((475388 7463195, 475642 7463345, 475659 7463121, 476118 7463376, 476164 7463468, 476182 7463632, 476220 7463683, 476409 7463468, 476108 7463111, 475996 7462811, 475710 7462606, 475388 7463195));species;;False;False;False;False;False;11.05.2024 19:28:09;;urn:uuid:0e972311-6c87-4cd8-9786-157b7990d521;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""kråke""},{""Lang"":""nn-NO"",""Name"":""kråke""},{""Lang"":""se-NO"",""Name"":""garjá""}]";https://www.artsobservasjoner.no/Sighting/31839354;False;False;False
urn:uuid:6dd1641d-42b6-43c8-a8c9-b03a219fbaaf;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4372;Parus major;Linnaeus, 1758;kjøttmeis;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;3;HumanObservasjon;Validator: Steve Baines;True;31839293;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;12.05.2024 11:44:13;;urn:uuid:6dd1641d-42b6-43c8-a8c9-b03a219fbaaf;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""3""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""buoidegaccet""},{""Lang"":""nb-NO"",""Name"":""kjøttmeis""},{""Lang"":""nn-NO"",""Name"":""kjøttmeis""}]";https://www.artsobservasjoner.no/Sighting/31839293;False;False;False
urn:uuid:fe2857ff-46d9-4bab-b3dd-fbff6428bf8d;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;EN;3773;Numenius arquata;(Linnaeus, 1758);storspove;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Vågøynes, Rønvikjordene, Bodø, No;348;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;31839230;67,284434;14,4518;476377;7463193;POLYGON ((476400 7463461, 476612 7463224, 476482 7463051, 476386 7462952, 476151 7463106, 476121 7463122, 476287 7463329, 476400 7463461));species;possiblereproductive;False;False;False;False;False;18.03.2024 12:59:52;;urn:uuid:fe2857ff-46d9-4bab-b3dd-fbff6428bf8d;;00000000-0000-0000-0000-000000000000;Activity: InNestingHabitat. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""InNestingHabitat"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""storspove""},{""Lang"":""nn-NO"",""Name"":""storspove""},{""Lang"":""se-NO"",""Name"":""stuorraguškkástat""}]";https://www.artsobservasjoner.no/Sighting/31839230;False;False;False
urn:uuid:8999329b-99f2-4add-8ef5-2b515aec00e6;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4458;Phylloscopus collybita;(Vieillot, 1817);gransanger;Fugler;Anne-Marie Austad;08.05.2023 00:00:00;Vågøynes, Rønvikjordene, Bodø, No;348;Bodø;Nordland;1;HumanObservasjon;Validator: Steve Baines;True;31839236;67,284434;14,4518;476377;7463193;POLYGON ((476400 7463461, 476612 7463224, 476482 7463051, 476386 7462952, 476151 7463106, 476121 7463122, 476287 7463329, 476400 7463461));species;possiblereproductive;False;False;False;False;False;31.07.2024 10:57:08;;urn:uuid:8999329b-99f2-4add-8ef5-2b515aec00e6;;00000000-0000-0000-0000-000000000000;Activity: Display/Song. Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""Activity"":""Display/Song"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-05-08/2023-05-08"",""Day"":""8"",""Month"":""5"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""gransanger""},{""Lang"":""nn-NO"",""Name"":""gransongar""},{""Lang"":""se-NO"",""Name"":""skilkeskálka""}]";https://www.artsobservasjoner.no/Sighting/31839236;False;False;False
urn:uuid:6cf0eff9-154a-4c42-a752-cfb212513dbe;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4277;Hirundo rustica;Linnaeus, 1758;låvesvale;Fugler;Anne-Marie Austad|Geir Høitomt;22.08.2023 00:00:00;Bondegårdselva Rønvikjordene, Rønvikjordene, Bodø, No;568;Bodø;Nordland;8;HumanObservasjon;Validator: Steve Baines;True;32791685;67,281107;14,444434;476056;7462825;POLYGON ((476124 7463121, 476389 7462950, 476243 7462888, 476085 7462783, 476108 7462700, 475894 7462569, 475785 7462545, 475701 7462566, 475707 7462599, 475819 7462646, 475956 7462816, 475994 7462803, 476018 7462920, 476124 7463121));species;;False;False;False;False;False;12.05.2024 12:05:55;;urn:uuid:6cf0eff9-154a-4c42-a752-cfb212513dbe;;00000000-0000-0000-0000-000000000000;Validationstatus: Approved Documented;;;;;;;;;;;;;;;;;"{""ValidationStatus"":""Approved Documented"",""EventDate"":""2023-08-22/2023-08-22"",""Day"":""22"",""Month"":""8"",""Year"":""2023"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""8""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""låvesvale""},{""Lang"":""nn-NO"",""Name"":""låvesvale""},{""Lang"":""se-NO"",""Name"":""láhtospálfu""}]";https://www.artsobservasjoner.no/Sighting/32791685;False;False;False
urn:uuid:b5f328a0-8d63-4615-a1a1-96bad8ebe5c2;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;204598;Linaria cannabina;(Linnaeus, 1758);tornirisk;Fugler;Thor Edgar  Kristiansen (1955–2025);27.04.2024 00:00:00;Bodin Leir, Bodø, No;200;Bodø;Nordland;4;HumanObservasjon;;True;34359291;67,280701;14,447892;476205;7462778;POINT (476205 7462778);species;possiblereproductive;False;False;False;False;False;01.05.2025 13:24:29;;urn:uuid:b5f328a0-8d63-4615-a1a1-96bad8ebe5c2;;00000000-0000-0000-0000-000000000000;Activity: InNestingHabitat. Validationstatus: Approved Documented;;;;;;;OR;;;;;;16.5;;;;"{""Activity"":""InNestingHabitat"",""ValidationStatus"":""Approved Documented"",""EventDate"":""2024-04-27/2024-04-27"",""EventTime"":""16:30:00/16:30:00"",""Day"":""27"",""Month"":""4"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4"",""IdentificationRemarks"":""Validator: Steve Baines""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tornirisk""},{""Lang"":""nn-NO"",""Name"":""tornirisk""},{""Lang"":""se-NO"",""Name"":""miestaruoivil""}]";https://mobil.artsobservasjoner.no/sighting/34359291;False;False;False
urn:uuid:51575354-ef65-4c4f-8588-6ddcb2a6dcdd;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;NT;4426;Sturnus vulgaris;Linnaeus, 1758;stær;Fugler;Anne-Marie Austad;09.05.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;False;34492632;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;possiblereproductive;False;False;False;False;False;09.05.2024 11:42:39;;urn:uuid:51575354-ef65-4c4f-8588-6ddcb2a6dcdd;;00000000-0000-0000-0000-000000000000;Activity: Display/Song.;;;;;;;;;;;;;;;;;"{""Activity"":""Display/Song"",""EventDate"":""2024-05-09/2024-05-09"",""Day"":""9"",""Month"":""5"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stær""},{""Lang"":""nn-NO"",""Name"":""stare""},{""Lang"":""se-NO"",""Name"":""stárra""}]";https://www.artsobservasjoner.no/Sighting/34492632;False;False;False
miljolare/fugl/1014238;Miljølære.no;fugl hos Miljølære.no;LC;4372;Parus major;Linnaeus, 1758;kjøttmeis;Fugler;Margaret Engmo;03.02.2016 00:00:00;Børsingveien 54;;Bodø;Nordland;8;HumanObservasjon;;False;1014238;67,27862;14,450913;476333;7462545;POINT (476333 7462545);species;;False;False;False;False;False;04.02.2016 00:00:00;;miljolare/fugl/1014238;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1075559"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""8"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1014238"",""taxonID"":""447"",""vernacularName"":""Kjøttmeis""}";429;miljolare;fugl;"[{""Lang"":""se-NO"",""Name"":""buoidegaccet""},{""Lang"":""nb-NO"",""Name"":""kjøttmeis""},{""Lang"":""nn-NO"",""Name"":""kjøttmeis""}]";;False;False;False
miljolare/fugl/1016164;Miljølære.no;fugl hos Miljølære.no;LC;4263;Pyrrhula pyrrhula;(Linnaeus, 1758);dompap;Fugler;Margaret Engmo;04.02.2016 00:00:00;Børsingveien 54;;Bodø;Nordland;6;HumanObservasjon;;False;1016164;67,27862;14,450913;476333;7462545;POINT (476333 7462545);species;;False;False;False;False;False;05.02.2016 00:00:00;;miljolare/fugl/1016164;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1075825"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""6"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1016164"",""taxonID"":""507"",""vernacularName"":""Dompap""}";429;miljolare;fugl;"[{""Lang"":""se-NO"",""Name"":""ruksesruoivil""},{""Lang"":""nb-NO"",""Name"":""dompap""},{""Lang"":""nn-NO"",""Name"":""dompap""}]";;False;False;False
miljolare/fugl/1185428;Miljølære.no;fugl hos Miljølære.no;LC;4183;Pica pica;(Linnaeus, 1758);skjære;Fugler;Aud;28.01.2018 00:00:00;Skeid, bodø;;Bodø;Nordland;2;HumanObservasjon;;False;1185428;67,276861;14,443042;475992;7462352;POINT (475992 7462352);species;;False;False;False;False;False;29.01.2018 00:00:00;;miljolare/fugl/1185428;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1125189"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1185428"",""taxonID"":""216"",""vernacularName"":""Skjære""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""skjære""},{""Lang"":""nn-NO"",""Name"":""skjor""},{""Lang"":""se-NO"",""Name"":""skire""}]";;False;False;False
miljolare/fugl/1716838;Miljølære.no;fugl hos Miljølære.no;LC;4365;Cyanistes caeruleus;(Linnaeus, 1758);blåmeis;Fugler;Aud;30.01.2022 00:00:00;Skeid, bodø;;Bodø;Nordland;3;HumanObservasjon;;False;1716838;67,276861;14,443042;475992;7462352;POINT (475992 7462352);species;;False;False;False;False;False;31.01.2022 00:00:00;;miljolare/fugl/1716838;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1237556"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""3"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1716838"",""taxonID"":""516"",""vernacularName"":""Blåmeis""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""blåmeis""},{""Lang"":""nn-NO"",""Name"":""blåmeis""},{""Lang"":""se-NO"",""Name"":""alitgaccet""}]";;False;False;False
miljolare/fugl/1834351;Miljølære.no;fugl hos Miljølære.no;LC;4375;Periparus ater;(Linnaeus, 1758);svartmeis;Fugler;Lena Karlson;29.01.2023 00:00:00;Bodø;;Bodø;Nordland;1;HumanObservasjon;;False;1834351;67,284223;14,457816;476636;7463167;POINT (476636 7463167);species;;False;False;False;False;False;06.02.2023 00:00:00;;miljolare/fugl/1834351;;00000000-0000-0000-0000-000000000000;;;;;;;;;;;;;;;;;;"{""EventID"":""1258438"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1"",""OrganismQuantityType"":""individuals"",""type"":""Event"",""references"":""https://www.miljolare.no/data/ut/art/obs/?od_id=1834351"",""taxonID"":""483"",""vernacularName"":""Svartmeis""}";429;miljolare;fugl;"[{""Lang"":""nb-NO"",""Name"":""svartmeis""},{""Lang"":""nn-NO"",""Name"":""svartmeis""},{""Lang"":""se-NO"",""Name"":""čáhppesgaccet""}]";;False;False;False
urn:uuid:4a42adea-4674-4e6f-9adb-70d300a0c39b;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4372;Parus major;Linnaeus, 1758;kjøttmeis;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;5;HumanObservasjon;;False;35547983;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;stationary;False;False;False;False;False;30.08.2024 14:13:38;;urn:uuid:4a42adea-4674-4e6f-9adb-70d300a0c39b;;00000000-0000-0000-0000-000000000000;Activity: Call.;;;;;;;;;;;;;;;;;"{""Activity"":""Call"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""5""}";1010;NOF;so2-birds;"[{""Lang"":""se-NO"",""Name"":""buoidegaccet""},{""Lang"":""nb-NO"",""Name"":""kjøttmeis""},{""Lang"":""nn-NO"",""Name"":""kjøttmeis""}]";https://www.artsobservasjoner.no/Sighting/35547983;False;False;False
urn:uuid:3855a2eb-c4b3-4bca-80d9-e12e0530ba66;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;4208;Emberiza schoeniclus;(Linnaeus, 1758);sivspurv;Fugler;Anne-Marie Austad;30.08.2024 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;4;HumanObservasjon;;False;35547968;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;stationary;False;False;False;False;False;30.08.2024 14:13:39;;urn:uuid:3855a2eb-c4b3-4bca-80d9-e12e0530ba66;;00000000-0000-0000-0000-000000000000;Activity: Call.;;;;;;;;;;;;;;;;;"{""Activity"":""Call"",""EventDate"":""2024-08-30/2024-08-30"",""Day"":""30"",""Month"":""8"",""Year"":""2024"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""4""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""sivspurv""},{""Lang"":""nn-NO"",""Name"":""sivsporv""},{""Lang"":""se-NO"",""Name"":""suovkacizáš""}]";https://www.artsobservasjoner.no/Sighting/35547968;False;False;False
urn:uuid:eda30421-f48c-48a4-828d-66d139b7e9b0;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;204598;Linaria cannabina;(Linnaeus, 1758);tornirisk;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;1;HumanObservasjon;;False;37228423;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;moving;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:eda30421-f48c-48a4-828d-66d139b7e9b0;;00000000-0000-0000-0000-000000000000;Activity: FlyingBy.;;;;;;;;;;;;;;;;;"{""Activity"":""FlyingBy"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""1""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""tornirisk""},{""Lang"":""nn-NO"",""Name"":""tornirisk""},{""Lang"":""se-NO"",""Name"":""miestaruoivil""}]";https://mobil.artsobservasjoner.no/sighting/37228423;False;False;False
urn:uuid:fb948285-d924-404f-ad8a-b0934dd26610;Birdlife Norge;so2-birds hos Norsk Ornitologisk Forening;LC;3461;Anas platyrhynchos;Linnaeus, 1758;stokkand;Fugler;Anne-Marie Austad;07.05.2025 00:00:00;Rønvikjordene, Rønvikjordene, Bodø, No;1325;Bodø;Nordland;2;HumanObservasjon;;False;37228441;67,282897;14,438738;475813;7463027;POLYGON ((476237 7463690, 476642 7463230, 476423 7462972, 476116 7462775, 475939 7462584, 475742 7462540, 475152 7462797, 474787 7463029, 474830 7463086, 475120 7463131, 475385 7463182, 475649 7463332, 475686 7463135, 476111 7463357, 476237 7463690));species;feeding;False;False;False;False;False;07.05.2025 14:05:06;;urn:uuid:fb948285-d924-404f-ad8a-b0934dd26610;;00000000-0000-0000-0000-000000000000;Activity: Forage.;;male;;;;;;;;;;;;;;;"{""Activity"":""Forage"",""EventDate"":""2025-05-07/2025-05-07"",""Day"":""7"",""Month"":""5"",""Year"":""2025"",""ContinentOcean"":""Europe"",""OrganismQuantity"":""2""}";1010;NOF;so2-birds;"[{""Lang"":""nb-NO"",""Name"":""stokkand""},{""Lang"":""nn-NO"",""Name"":""stokkand""},{""Lang"":""se-NO"",""Name"":""duoršu""}]";https://mobil.artsobservasjoner.no/sighting/37228441;False;False;False
